1003047017,100304,Bindyabasini,107,9,0
1003047018,100304,Biranchibarba,107,9,0
1010037002,101003,Birat,107,9,0
1014027021,101402,Birbas,107,9,0
1003027005,100302,Birendranagar,107,9,0
1013057010,101305,Birgha Archale,107,9,0
1014057009,101405,Birkot,107,9,0
1008017012,100801,Birpath,107,9,0
1006037019,100603,Birpur Barahi,107,9,0
1001047011,100104,Birtadeurali,107,9,0
1003057015,100305,Birtipraskota,107,9,0
1013057011,101305,Biruwa Archale,107,9,0
1003047019,100304,Biruwa Guthi,107,9,0
1009037012,100903,Bisalla,107,9,0
1001057022,100105,Bisankhunarayan,107,9,0
1002017021,100201,Bisarbhora,107,9,0
1006037020,100603,Bishariya,107,9,0
1004057011,100405,Bishnupaduka,107,9,0
1003017024,100301,Bishnupur,107,9,0
1006047015,100604,Bishnupur Pra. Ma.,107,9,0
1006047016,100604,Bishnupur Pra. Ra.,107,9,0
1003017025,100301,Bishnupurwa,107,9,0
1003017026,100301,Bishrampur,107,9,0
1003057016,100305,Bishrampur,107,9,0
1003047020,100304,Bisrampur,107,9,0
1014027022,101402,Bisukharka,107,9,0
1014067017,101406,Bisunpura,107,9,0
1003057017,100305,Bisunpurwa Manpur,107,9,0
1003017027,100301,Biswambharpur,107,9,0
1012047016,101204,Bitalawa Pipaltari,107,9,0
1014037018,101403,Bithuwa,107,9,0
1002067013,100206,Bitijor Bagaincha,107,9,0
1002027007,100202,Bocha,107,9,0
1014067018,101406,Bodabar,107,9,0
1001017004,100101,Bode,107,9,0
1014057010,101405,Bodhapokharathok,107,9,0
1004027008,100402,Bodhe,107,9,0
1014067019,101406,Bogadi,107,9,0
